,Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
481,2482,The Witcher 2: Assassins of Kings,the-witcher-2-assassins-of-kings,Role-Playing,M,PC,Atari,CD Projekt Red Studio,,8.8,,0.0,0.98,0.27,0.56,,0.14,2011.0,,http://www.vgchartz.com/game/39247/the-witcher-2-assassins-of-kings/?region=All,1,,/games/boxart/full_the-witcher-2-assassins-of-kings_634AmericaFront.jpg,0.98, 
482,2483,Dragon Quest X,dragon-quest-x,MMO,,Wii,Unknown,Square Enix,,,,0.0,0.97,,,0.97,,2011.0,22nd Apr 18,http://www.vgchartz.com/game/29690/dragon-quest-x/?region=All,1,,/games/boxart/full_5906613JapanFrontccc.jpg,0.97, 
483,2484,Madden NFL 08,madden-nfl-08,Sports,E,PS3,EA Sports,EA Tiburon,,,,0.0,0.97,0.89,0.01,,0.08,2007.0,,http://www.vgchartz.com/game/7105/madden-nfl-08/?region=All,1,,/games/boxart/full_7369071AmericaFrontccc.jpg,0.97,"Feel what it’s like to be a field general making key personnel decisions on both sides of the ball during the game’s biggest moments in Madden NFL 08. Quickly identify your strongest players on the field before every snap then move them into position to make game-changing, momentum-altering plays. Play to your team’s strengths by immediately reading your opponent’s schemes and reacting to the action as soon as the ball is snapped. Create mismatches and exploit weaknesses as you read and react with Madden NFL 08.
Key features
All-New Read and React System
New player skill icons identify on-field strengths and weaknesses, providing an immediate read on what your opponent is giving you. Quickly react, create mismatches, and exploit opponent weaknesses before every play.
 All-New Skill Drills
Take on an army of tackling dummies in an all-new skill drills mini-game designed to teach you the game of football. A progressive learning system teaches you how to use game controls under pressure, while advanced and multiplayer modes allow you to finetune your skills or challenge a friend to a head-to-head competition.
 New Fantasy Challenge Mode
Leverage your fantasy football knowledge by drafting the ultimate NFL dream team. Play through four competition levels with your fantasy squad in hope of winning challenges, increasing your salary cap, and adding new superstars to your team.
 Madden Unmatched
All-new player moves, including auto-motion and low-hitting tackles, plus ultra-smooth gameplay provide the most realistic NFL gaming experience ever.
 
Source - www.electronicarts.co.uk (publisher) "
484,2485,NCAA Football 06,ncaa-football-06,Sports,E,XB,EA Sports,EA Tiburon,,,,0.0,0.97,0.73,0.21,,0.03,2005.0,,http://www.vgchartz.com/game/1552/ncaa-football-06/?region=All,1,,/games/boxart/full_4847092AmericaFrontccc.jpg,0.97,"
Your quest for the Heisman Trophy begins with NCAA® Football 06. Create an Impact Player and lead him from high school summer camp all the way to bowl victories as a collegiate legend. With all-new Impact Player Controls, in-game analysis, and studio commentary, this is college football like you've never seen or heard it before!




The quest for the Heisman Trophy: Begin your career as a prep star in search of scholarship offers, and work your way up to become one of the nation's top collegiate players. Continue your post-college career in Madden™ NFL 06 or coach a Division 1A program.
Year-round recruiting: Issue official on-campus visits to blue-chip recruits all season long in Dynasty Mode.
Impact Players: Watch game-changing performers single-handedly break games wide open with highlight reel moves and special animations.
Breakaway control: New analog controls let you pull off special moves like ankle-snapping jukes and QB sidesteps as you break tackles on the way to the end zone.
Hot new graphics: From turf texture to sky color, every detail has been redesigned, including innovative stadium lighting and revolutionary player models.
New dynamic analysis: Tune in as Brad Nessler, Kirk Herbstreit, and Lee Corso provide new in-studio commentary and analysis on each team's Impact Players prior to kickoff.
All-new mini-games: Hone your skills in four new mini-games: Pass Skeleton, Oklahoma Drill, Option Attack, and Rushing Attack.



 
Xbox.com "
485,2486,Fire Emblem,fire-emblem,Strategy,E,GBA,Nintendo,Intelligent Systems,,8.8,,0.0,0.97,0.49,0.18,0.29,0.01,2003.0,,http://www.vgchartz.com/game/3340/fire-emblem/?region=All,1,,/games/boxart/full_9151149AmericaFrontccc.jpg,0.97,"
 
Fire Emblem: Blazing Sword (released as Fire Emblem in the US and Europe) is the first Fire Emblem game released outside of Japan. It is the seventh game in the series, and is the prequel to Fire Emblem: Sword of Seals.
Fire Emblem is a turn-based strategy RPG in a western medieval setting, where you use swords, axes, lances, bows, and magic  tomes to launch attacks. One distinctive feature of this series is that once a character dies, they are gone unless you restart a chapter, or start a new play-through.
This game is split into 2 parts. The first is Lyn's story, where you follow Lyn, a Sacaen sword-fighter, as she travels through the land trying to save her grandfather. This part acts as a tutorial for the game and introduces the player to all the game-play elements.
The second part has two stories you can choose from. The first is Eliwood's, the Marquess of Pherae's son, and the second is Hector's, Marquess Ostia's younger brother and good friend of Eliwood. Both stories follow the same overall story, in trying to stop Nergal, but take small sidepaths from one another along the way.
Contributorsnordlead "
486,2487,Dirge of Cerberus: Final Fantasy VII,dirge-of-cerberus-final-fantasy-vii,Shooter,T,PS2,Square Enix,Square Enix,,5.8,,0.0,0.97,0.46,,0.51,,2006.0,,http://www.vgchartz.com/game/757/dirge-of-cerberus-final-fantasy-vii/?region=All,1,,/games/boxart/8892988ccc.jpg,0.97,"DIRGE of CERBERUS™ traces the story of the mysterious Vincent Valentine in the first action game based on FINAL FANTASY® VII. In this character-driven action shooter, players will be able to customize their firearms, dispense strategic melee attacks, and use a limit break technique to transform into a powerful beast with special skills. The story of FINAL FANTASY VII continues to unfold three years after the events of the seminal 1997 title.


Three years after the events of FINAL FANTASY VII, an unknown group of seemingly unstoppable soldiers appears, bringing a swift and bitter end to the peace enjoyed by the people of the world. The members of this enigmatic group are the ones who were trapped under the ruins of Midgar for three long years; the Deepground soldiers.
Vincent Valentine finds himself pursued by several elite members of the mysterious Deepground organization. An unrelenting chain of events leads Vincent to the truth behind his past...and forces him once again to be the key player in a battle for the planet itself and all those living in it.
Just what is the connection between Vincent's past and the recent attacks? When the world is engulfed in darkness, his gun will toll a dreadful dirge...
- From Square and playstation.com "
487,2488,Brutal Legend,brutal-legend,Action,M,X360,Electronic Arts,Double Fine Productions,,8.5,,0.0,0.97,0.62,0.26,,0.09,2009.0,,http://www.vgchartz.com/game/12324/brutal-legend/?region=All,1,7.8,/games/boxart/full_8552651AmericaFrontccc.jpg,0.97,"Brütal Legend tells the tale Eddie Riggs, the ultimate roadie. The ""roadie's roadie"", Eddie is the 1st person anyone calls when they need guitars tuned or stages rigged. With a love for hot rods and a photographic memory for every Heavy Metal album cover, and the lyrics those albums contained, committed to memory, Eddie has always felt out of place, like he should have been born earlier, when the music was real.One night a stage accident knocks Eddie unconscious. With his blood dripping into the belt buckle he wears, a gift from his father, his blood quenches an ancient thirst that sucks him into a world that looks very strange yet oddly familiar, a world where every Heavy Metal album cover and lyric Eddie knows has come to life, a world where the evil emperor Doviculus and his demon army, The Tainted Coil, have enslaved the last remaining humans.Led by Lars Halford alongside his sister Lita and the mysterious Ophelia, the human resistance is far from helpless. However, what they lack is someone to bring them all together; someone who can organize them and lead them into battle, what they need is a roadie. Under Eddie's command, this barbaric force of hot-rods, Marshall stacks, leather, and chrome will bring this ancient world into the age of Metal.• Action Combat! – Brütal Legend's core gameplay is classic Action. From close quarter blows delivered by The Separator, Eddie's blood soaked broad axe, to ranged combat from your demon-slaying guitar named Clementine, as well as vehicular attacks supplied by your hot rod, The Deuce (aka The Druid Plow), Brütal Legend delivers deep, rewarding, fun combat that will have you throwing your ""devil horns"" in the air.
Features

A World Like No Other – Inspired by some of the most iconic album art and lyrics of all-time, Brütal Legend features a streaming, open world rich with detail, from mountains made of guitar amps to big block V8 engines rising from the ground, delivering a world truly unique and unlike anything you've seen before.
Titans of Stage and Screen – Lead by Jack Black as the voice of Eddie Riggs, the epic cast of Brütal Legend features vocal talent providing by some of Metal's biggest names, including Rob Halford of Judas Priest, Lemmy Kilmister of Motörhead, Lita Ford and more.
Online Multiplayer – Take the Metal madness online in Brütal Legend's Multiplayer mode that combines action combat with a strategic unit-control mechanic that allows the player to direct their army in The Battle of the Bands, where the ultimate trophy is survival
Upgrade Your Arsenal – Gain ""Lighter Tributes"" throughout the world and visit The Motorforge, where you can upgrade The Separator, Clementine and The Deuce to make them even more lethal on the battlefields
Tim Schafer – Known for creating a level depth and humor in his characters, Tim Schafer is consistently recognized as one of the gaming industry's premier designers and has written such classics as Full Throttle, Grim Fandango and PsychoNauts.
Fully Licensed Soundtrack - Brütal Legend will feature a fully licensed soundtrack that includes some of the greatest Metal and Rock and Roll songs ever assembled.
 "
488,2489,Dragon's Dogma: Dark Arisen,dragons-dogma-dark-arisen,Role-Playing,M,PC,Capcom,Capcom,,,,0.97,0.0,,,,,2016.0,22nd Mar 19,http://www.vgchartz.com/game/221140/dragons-dogma-dark-arisen/?region=All,1,,/games/boxart/full_4696396AmericaFrontccc.jpg,0.97,"Welcome to the vast expanse of Gransys Island.An outlandish adventure awaits, taking you across a dynamic,connected world peppered with dangerous dungeons--nests to the perilous monsters that lurk in their shadows!
Source: Official Website "
489,2490,Band Hero,band-hero,Misc,E10,Wii,Activision,Vicarious Visions,,7.4,,0.0,0.97,0.59,0.29,,0.09,2009.0,,http://www.vgchartz.com/game/37172/band-hero/?region=All,1,,/games/boxart/full_8158603AmericaFrontccc.jpg,0.97,"This holiday season, the biggest music event of the year will hit living rooms around the world as family and friends come together to ascend the virtual stage and rock their way to superstardom with Band Hero™. Brought to you by the makers of Guitar Hero®, one of the best-selling video game franchises of all time, Band Hero brings a new genre of music focused on today's hottest hits and classic anthems.  Headlined by some of music’s biggest names as playable characters such as Taylor Swift and Adam Levine of Maroon 5, Band Hero is the ultimate party game where players of all ages will be able to experience the signature, easy-to-learn Guitar Hero® gameplay.  Taking social gameplay to new heights, Band Hero™, allows fans to create the band they have always dreamed of using any combination of guitar or drum controllers and vocals, providing a new generation of rockers and performers the chance to experience and interact with their favorite music.
www.activision.com
  "
490,2491,EA Sports UFC 3,ea-sports-ufc-3,Sports,T,PS4,EA Sports,EA Vancouver,,,,0.0,0.97,0.4,0.41,0.01,0.16,2018.0,11th Feb 18,http://www.vgchartz.com/game/217399/ea-sports-ufc-3/?region=All,1,,/games/boxart/full_4340342AmericaFrontccc.jpg,0.97,"EA SPORTS UFC 3 revolutionizes fighting movement with Real Player Motion Tech, delivering the most fluid and responsive fighter motion ever. In the new G.O.A.T. Career Mode, your choices outside the Octagon now matter as much as your performance inside the Octagon as you hype fights, create heated rivalries and more on the road to becoming the Greatest of All Time.
Source "
491,2492,NHL 2004,nhl-2004,Sports,E,PS2,EA Sports,EA Black Box,,,,0.0,0.97,0.47,0.37,,0.12,2003.0,,http://www.vgchartz.com/game/5527/nhl-2004/?region=All,1,,/games/boxart/4087498ccc.jpg,0.97,"The number one selling NHL® interactive video game franchise continues a tradition of excellence in its 12th year with NHL 2004. This year's game includes a new fight system, new hitting animations, and complete right analog stick control with improved deking and hitting that makes it the most physical hockey game ever. With a significantly enhanced EA SPORTS™ Dynasty Mode™, the addition of three new international elite leagues, and all new commentary from Craig Simpson, NHL 2004 puts players in the rink for authentic hockey competition. In addition, new EA SPORTS online gameplay for the PlayStation 2 computer entertainment system takes competition nationwide. Take the ice with NHL 2004.
 
Source - www.electronicarts.co.uk (publisher) "
492,2493,Grand Theft Auto: Vice City Stories,grand-theft-auto-vice-city-stories,Action,M,PS2,Rockstar Games,Rockstar Leeds,,,,0.0,0.97,0.78,0.03,0.03,0.13,2007.0,,http://www.vgchartz.com/game/6079/grand-theft-auto-vice-city-stories/?region=All,1,,/games/boxart/1161187ccc.jpg,0.97,"Grand Theft Auto: Vice City Stories is a new game in the Grand Theft Auto series with an entirely new storyline, new missions and gameplay. Grand Theft Auto: Vice City Stories features the interactive, open environment of Vice City with professional voice talent, a diverse soundtrack and high production values that have become trademarks of this landmark series.
 
Source: us.playstation.com "
493,2494,Cars,cars,Racing,E,DS,THQ,Helixe,,,,0.0,0.97,0.85,0.05,,0.07,2006.0,,http://www.vgchartz.com/game/4943/cars/?region=All,1,,/games/boxart/5128729ccc.jpg,0.97,"Start your engines and hold on tight, it's Piston Cup season again. Lightning McQueen soon discovers that the new season brings an old nemesis, Chick Hicks, back into the scene. Help guide Lightning and his Radiator Springs friends through a series of high-octane mini-games to ultimately compete in the Piston Cup.

Interact with your favorite characters from the film!
Defeat Chick Hicks to win the Piston Cup!
Multiplayer mode with WiFi connectivity

THQ "
494,2495,South Park: The Stick of Truth,south-park-the-stick-of-truth,Role-Playing,M,PS3,Ubisoft,Obsidian Entertainment,,,,0.0,0.97,0.44,0.36,,0.16,2014.0,26th Jan 18,http://www.vgchartz.com/game/70844/south-park-the-stick-of-truth/?region=All,1,,/games/boxart/full_7459724AmericaFrontccc.jpg,0.97,"From the creators of South Park, Trey Parker and Matt Stone, comes an epic quest to become…cool.
Arm yourself with weapons of legend to defeat underpants gnomes, hippies, and other forces of evil. Discover the lost Stick of Truth and succeed in earning your place alongside Stan, Kyle, Cartman, and Kenny as their new friend. Fail, and you will forever be known as…a loser.
KEY FEATURES

Authentic South Park: Written and voiced by Trey Parker and Matt Stone.
An Epic Quest: Earn your place alongside Stan, Kyle, Cartman, and Kenny.
Friends with Benefits: Recruit classic South Park characters to your cause.
Intense Combat: Arm yourself with magical weapons and mystical armor.
Custom South Park: With, like, a billion character and item combinations.

Source: Publisher "
495,2496,FIFA Soccer 2005,fifa-soccer-2005,Sports,E,XB,EA Sports,EA Canada,,,,0.0,0.97,0.33,0.6,,0.04,2004.0,,http://www.vgchartz.com/game/6265/fifa-soccer-2005/?region=All,1,,/games/boxart/8609156ccc.jpg,0.97,"All great players have a great first touch and, thanks to EA SPORTS’ all-new fluid player kinetic system, the same is now true for FIFA Football 2005 users. This year, a player’s first touch becomes the ultimate gift to those who can think quickly and act fast to outsmart the opposition. A brand new animation system ensures that every button press is directly mirrored on the pitch, accurately reflecting the speed and vision of the world’s greatest players. Featuring more official team and league licenses than any other football game (including lower leagues from the most competitive European countries), an enhanced and extended Career Mode, EA SPORTS Online play for the PlayStation®2, PC-CD and Xbox® and the all-new Creation Zone that lets you customise new tournaments or even put yourself into the game, FIFA Football 2005 is the only complete, authentic and intelligent football experience.
 
Source - www.electronicarts.co.uk (publisher) "
496,2497,Skylanders: Spyro's Adventure,skylanders-spyros-adventure,Action,E10,X360,Activision,Toys for Bob,,,,0.0,0.97,0.53,0.34,,0.1,2011.0,,http://www.vgchartz.com/game/50154/skylanders-spyros-adventure/?region=All,1,,/games/boxart/default.jpg,0.97,"Frozen in our world.
Alive in Theirs.
For  generations, the Skylanders have used their magical powers and weapons  to protect Skylands. But now, an evil tyrant has frozen and banished  them to Earth. Only you can put them on the Portal of Power™ and bring  them back to life in their world to save Skylands forever.A Totally New Kind of Action FigureBoom! Bring the Skylanders to LifeSkylanders  are special action figures that come to life! Just take a Skylander,  place it on the Portal of Power and BOOM! the Skylander will come to  life in the video game. There are over 30 Skylanders - each with unique  abilities and powers.Skylanders are action figures with brainsThe  Skylanders are so powerful that they remember their in-game experiences  and upgrades as they explore the mysterious world of Skylands, battle  menacing creatures and collect treasures.Play with the Skylanders at your friend's houseIt  doesn't matter what gaming system your friends have at their house, the  Skylanders work on and across all major video game systems. You can  take your Skylanders over to your friend's house, drop them on their  Portal of Power and your Skylanders will come to life in the game!Play with or against your friendsPut  two Skylanders on the Portal of Power and battle with your friend as a  team. Or pick a Battle Arena and go head-to-head against your friend to  see who is the best Portal Master. It's a fight to the finish!
Battle to save SkylandsUse  your character collection to battle KAOS and his minions. Each of your  Skylanders has special abilities and powers. The more you play, the more  powerful they become!
Discover more adventures,Mini-Games & PuzzlesThere  are different challenges and mini-games waiting throughout Skylands.  Jump in a turret to fend off enemies and solve challenging puzzles to  find secret areas and earn cool in-game rewards.The official website: http://www.skylanders.com "
497,2498,Grand Theft Auto: San Andreas,grand-theft-auto-san-andreas,Action,M,PC,Rockstar Games,Rockstar North,,9.4,,0.0,0.97,0.0,0.93,,0.04,2005.0,,http://www.vgchartz.com/game/12368/grand-theft-auto-san-andreas/?region=All,1,,/games/boxart/752499ccc.jpg,0.97,"Five years ago Carl Johnson escaped from the pressures of life in Los Santos, San Andreas... a city tearing itself apart with gang trouble, drugs and corruption. Where filmstars and millionaires do their best to avoid the dealers and gangbangers.
Now, it's the early 90s. Carl's got to go home. His mother has been murdered, his family has fallen apart and his childhood friends are all heading towards disaster.
On his return to the neighborhood, a couple of corrupt cops frame him for homicide. CJ is forced on a journey that takes him across the entire state of San Andreas, to save his family and to take control of the streets.
Liberty City. Vice City. Now San Andreas, a new chapter in the legendary series.
 
Source: Rockstar Games Website "
498,2499,Romancing SaGa,romancing-saga,Role-Playing,,SNES,Square,SquareSoft,,,,0.0,0.97,,,0.97,,1992.0,,http://www.vgchartz.com/game/4194/romancing-saga/?region=All,1,,/games/boxart/full_5375401JapanFrontccc.jpg,0.97,"Once upon a time, three evil gods fought against the holy gods, and the holy God-Father chose a human warrior to help them. Finally, after a prolonged, terrible war, the leader of the three evil gods - Death, the eldest of them - surrendered. The youngest evil god, Schirach, became a human and has lost her powers. The middle one, Saruin, was sealed away in the dark world. Now, after thousand years have passed, and the seal of Saruin has weakened, it is time for you, the hero of the new generation, to defeat him.
 
*back of Box  "
499,2500,Donkey Kong Junior,donkey-kong-junior,Platform,,2600,Coleco,Nintendo,,,,0.0,0.97,0.9,0.05,,0.01,1983.0,,http://www.vgchartz.com/game/19874/donkey-kong-junior/?region=All,1,,/games/boxart/full_donkey-kong-junior_21AmericaFront.jpg,0.97,"Junior's Revenge...Remember in Donkey Kong how Mario fought Papa Donkey Kong?  Well, Mario won.  Now he has Papa locked up like an animal in a cage.  Only you, Donkey Kong Junior, can save Papa.  You have to reach a special key to unlock the cage.  But Mario has other ideas.As you nimbly climb trees and gracefully swing across vines towards your goal, Mario sends jaw-snapping creatures after you.  You earn extra points by plucking fruit to bonk them.  When you have won your first challenge, another scene appears with even greater obstacles.  And the third level is the most difficult of all.You can do it!  After all, you're a chimp off the old block.
 
(credit: Nintendo; excerpt from original game instruction manual) "
500,2501,LEGO Star Wars II: The Original Trilogy,lego-star-wars-ii-the-original-trilogy,Action,E10,GC,LucasArts,Traveller's Tales,,8.4,,0.0,0.97,0.75,0.19,,0.03,2006.0,,http://www.vgchartz.com/game/1174/lego-star-wars-ii-the-original-trilogy/?region=All,1,,/games/boxart/full_4755963AmericaFrontccc.jpg,0.97,"Build and battle through the original trilogy!
Play through a fun Star Wars galaxy that combines the endless customization of LEGO with the epic story from Star Wars Episodes IV - VI.

Build and ride vehicles. Build and ride classic Star Wars vehicles and get in and out to explore!
Mix and match characters. Create and customize your own playable Star Wars characters in millions of different ways.
Play with a buddy. Drop-in/Drop-out Co-Op lets a friend join in or leave at any time, in any level.

*LucasArts - back of box
  "
501,2502,Medal of Honor: Underground,medal-of-honor-underground,Shooter,T,PS,Electronic Arts,DreamWorks Interactive,,,,0.0,0.97,0.54,0.37,,0.06,2000.0,,http://www.vgchartz.com/game/1299/medal-of-honor-underground/?region=All,1,,/games/boxart/1752585ccc.jpg,0.97,"SURRENDER? COLLABORATE?... OR RESIST?
Your country has been invaded. Your leaders have surrendered and some are now collaborating with the enemy. Join the resistance and battle the Reichfrom Paris to North Africa. The fight against tyranny is in your hands.
FEATURES:
IN DEPTH MISSIONS: Undertake 7 missions spanning 24 levels throughout Europe.
MORE FIRE POWER: 12 authentic weapons, including the devastating Panzerfaust.
TEAM UP: Fellow agents fight with you, drive you to safety, and crack safes.
MORE VICIOUS ENEMIES: Enemies fight with tanks, half tracks and motorcycles.
NEW DISGUISE MODE: Go undercover and gain access to the Reich's most hideous secrets.
HEAD TO HEAD MULTIPLAYER COMBAT
-EA, back of box "
502,2503,Dark Cloud 2,dark-cloud-2,Role-Playing,T,PS2,Sony Computer Entertainment,Level 5,,8.6,,0.0,0.96,0.38,0.25,0.26,0.07,2003.0,,http://www.vgchartz.com/game/3050/dark-cloud-2/?region=All,1,,/games/boxart/66929ccc.jpg,0.96,"In the future, a rebellion inspires an evil mad-man to travel through time to eliminate the origins of a growing threat. In the present, a world is dying and a single town remains. An inventive
young man, with the help of a visiting time traveler, discovers the secret of the outside world and
its effect on the future.
Experience the sequel to one of the best-selling role-playing games on PlayStation 2. Dark
Cloud 2 delivers a spectacular tale with new gameplay elements, including an enhanced
GEORAMA, which allows you to rebuild worlds in greater detail. The new Invention System
lets you create, repair and upgrade equipment and weaponry that will help in exploration and in battle. With over 100 total hours of gameplay, Dark Cloud 2 delivers a 3D role-playing
adventure crossing the hands of time. "
503,2504,Kingdoms of Amalur: Reckoning,kingdoms-of-amalur-reckoning,Role-Playing,M,PC,Electronic Arts,38 Studios,,,,0.96,0.0,,,,,2012.0,23rd Nov 18,http://www.vgchartz.com/game/46226/kingdoms-of-amalur-reckoning/?region=All,1,,/games/boxart/full_7297792AmericaFrontccc.jpg,0.96,"Kingdoms of Amalur is an original fantasy universe that  serves as the setting for both Reckoning and 38 Studios’ upcoming  massively multiplayer game, codenamed Project Copernicus.  Amalur's  cultures and expansive history were created by R.A. Salvatore,  and the  world is being brought to life through the artistic vision of  Todd  McFarlane. Legendary game designer Ken Rolston provides players  their  first journey into Kingdoms of Amalur through the hero’s journey in  Reckoning. The story of Amalur will continue to expand through comic  books, novels, toys and additional games.
 
- Electronic Arts "
504,2505,Guitar Hero: Warriors of Rock,guitar-hero-warriors-of-rock,Misc,T,Wii,Activision,Vicarious Visions,,7.3,,0.0,0.96,0.47,0.41,,0.09,2010.0,,http://www.vgchartz.com/game/45331/guitar-hero-warriors-of-rock/?region=All,1,,/games/boxart/full_guitar-hero-warriors-of-rock_4AmericaFront.jpg,0.96,"In Guitar Hero: Warriors of Rock, join with friends on an epic rock journey to save rock.  Featuring an impressive 90+ track set list, a totally redesigned rock-inspired guitar controller and a host of all-new gameplay features, living room legends and their friends can strum, drum and wail in the most immersive music videogame experience to date.  

Delivering the quintessential rock music collection that focuses on guitar shredding hits from bands such as Black Sabbath, Slipknot and Megadeth and larger-than-life band anthems from Queen, Muse and KISS, players can unleash more rewards and unlockable content than ever before in Guitar Hero: Warriors of Rock's Quest Mode, the franchise’s first ever story-based mode, and Quickplay+, which invites challenge-starved fanatics to test their rock skills.  Running on the powerful Guitar Hero engine that has been expanded and refined and with encores from the critically-acclaimed and fan favorite gameplay features that made Guitar Hero one of the most popular franchises of all-time -- such as Party Play, Competitive modes and any combination of up to four instruments -- the game offers a complete interactive and connected experience bringing friends and foes to the stage in the ultimate rock music experience. "
505,2506,Jampack Summer '99,jampack-summer-99,Misc,T,PS,Sony Computer Entertainment,Sony Computer Entertainment America,,,,0.0,0.96,0.54,0.36,,0.06,1999.0,,http://www.vgchartz.com/game/42511/jampack-summer-99/?region=All,1,,/games/boxart/full_3586987AmericaFrontccc.jpg,0.96,"JamPack Summer '99 is a Demo Disc game, developed and published by SCEA,  which was released in 1999. "
506,2507,Tom Clancy's Ghost Recon: Future Soldier,tom-clancys-ghost-recon-future-soldier,Shooter,T,PS3,Ubisoft,Ubisoft Paris,,,,0.0,0.96,0.41,0.33,0.09,0.13,2012.0,,http://www.vgchartz.com/game/43310/tom-clancys-ghost-recon-future-soldier/?region=All,1,,/games/boxart/full_8208646AmericaFrontccc.jpg,0.96,"In the escalating political climate of the near futurewhere strategies on the battlefield must be delicately balanced with maneuvers at the negotiating table a new breed of soldier has arisen. Trained to be better than the best and outfitted with the most comprehensive array of high-tech gear ever assembled, the future soldier stands apart by his ability to remain undetected. He slips unseen behind enemy lines. He uses the perfect combination of diplomacy and force to achieve his objectives while remaining politically invisible. He is a Ghost.
Official Site "
507,2508,Dance Dance Revolution 2nd ReMIX,dance-dance-revolution-2nd-remix,Simulation,,PS,Konami,KCET,,,,0.0,0.96,,,0.9,0.06,1999.0,,http://www.vgchartz.com/game/3043/dance-dance-revolution-2nd-remix/?region=All,1,,/games/boxart/full_8834454JapanFrontccc.jpg,0.96,"Dance Dance Revolution 2nd Remix is a Rhythm / Music game, developed and published by Konami,  which was released in Japan in 1999. "
508,2509,Star Fox 64 3D,star-fox-64-3d,Shooter,E10,3DS,Nintendo,Nintendo EAD,,8.0,,0.0,0.96,0.48,0.29,0.13,0.07,2011.0,,http://www.vgchartz.com/game/45692/star-fox-64-3d/?region=All,1,,/games/boxart/full_star-fox-64-3d_892AmericaFront.jpg,0.96,"Fox McCloud is Back in a Re-mastered Nintendo Classic
Star Fox 64™ 3D invites players to take on the role of  legendary Fox McCloud as they lead a fearless squadron of fighters in  fierce aerial combat to battle the evil forces of Andross and save the  galaxy from destruction. The rich 3D visuals provide a remarkable sense  of depth, distance and position as players dodge meteors and blast enemy  fighters out of the sky.
FEATURES:

A complete graphical update brings a Nintendo classic into the  era of portable 3D fun. The game makes effective use of the Nintendo  3DS system's dual screens: The top screen features 3D aerial combat,  while the bottom screen displays characters and dialogue.
There are two control methods for the player to experience.  The Nintendo 64 Mode offers original controls, while the new Nintendo  3DS Mode uses the motion controls of the built-in Gyro Sensor of the  Nintendo 3DS system.
Trusted wingmen Peppy, Slippy and Falco are along for the ride  – if one of them is chased or captured by an enemy, players must act to  protect them in order to keep their team strong.
Each mission takes players through a different planet of the  Lylat system as they blast enemies, collect power-ups and fight powerful  bosses on their way to the final battle.
A new multiplayer option lets up to four  players engage in fierce aerial combat via a local wireless connection  (using four systems and one game card via DS Download Play). The  multiplayer mode also includes new power-ups and special weapons.  Players can use the Nintendo 3DS system's inner camera to display a live  video feed of their faces as they battle, bringing a new level of fun  and personalization to the multiplayer experience.

(Nintendo) "
509,2510,LEGO Pirates of the Caribbean: The Video Game,lego-pirates-of-the-caribbean-the-video-game,Action,E10,PS3,Disney Interactive Studios,Traveller's Tales,,7.4,,0.0,0.96,0.36,0.44,,0.16,2011.0,,http://www.vgchartz.com/game/48617/lego-pirates-of-the-caribbean-the-video-game/?region=All,1,,/games/boxart/full_lego-pirates-of-the-caribbean-the-video-game_953AmericaFront.jpg,0.96,"LEGO® Pirates of the Caribbean: The Video Game is an action adventure  game bringing to life the Pirates of the Caribbean world and all its  colorful characters in LEGO brick form.
Players will experience all the memorable scenes from the first three  films, as well as those in the upcoming fourth film, “Pirates of the  Caribbean: On Stranger Tides,” in the humorous and quirky LEGO video  games style.
Exploration – Players will explore familiar locations filled with  interactive LEGO objects and encounter more than 70 memorable and new  characters while making their way through more than 20 levels
Combat – The LEGO Caribbean is full of danger!  Intense sword fighting moves give the LEGO minifigure a brand new pirate flavor
Unforgettable Cut Scenes – Everyone’s favorite scenes from the  Pirates of the Caribbean films are re-rendered with LEGO minifigures, in  the humorous style synonymous with LEGO video games  Puzzles – Players will need all their pirate cunning to find the hidden LEGO treasures and discover the game’s many secrets  Two-Player Co-op – Players can join a friend or family member in the same room for two-player “drop-in/drop-out” cooperative action  Freeplay – Building a collection of characters throughout the game, players can  then use their distinctive abilities to gain access to previously  unavailable areas "
