Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
8535,HBO Boxing,hbo-boxing,Fighting,E,PS,Acclaim Entertainment,Osiris Studios,,,,0.0,0.21,0.12,0.08,,0.01,2000.0,,http://www.vgchartz.com/game/31010/hbo-boxing/?region=All,1,,/games/boxart/full_1493660AmericaFrontccc.jpg,0.21,"HBO Boxing is a Boxing game, developed by Osiris Studios and published by Acclaim,  which was released in 2000. "
8536,Cursed Mountain,cursed-mountain,Adventure,M,Wii,Deep Silver,Sproing Interactive Media / Deep Silver Vienna,,6.3,,0.0,0.21,0.09,0.1,,0.02,2009.0,,http://www.vgchartz.com/game/25619/cursed-mountain/?region=All,1,,/games/boxart/full_3979137AmericaFrontccc.jpg,0.21,"Standing in Lhando, the eerily deserted village at the base of the        Sacred Mountain of the Himalayas, Chomolonzo, an icy chill hits your        veins. The summit looming in the distance holds the answers to your        brother's disappearance, and you plan to bring him back - dead or alive.         Cursed Mountain is a survival/horror game designed specifically for        Wii.  Players will take on the role of Eric Simmons as he tracks down        his brother, who went missing on a trek into the Himalayas to find an        ancient Buddhist artifact.  A sensible man, when Eric first encounters        the angry spirits of the dead, he dismisses them as hallucinations        caused by altitude sickness.  But as he ascends the mountain, it becomes        clear that something is very wrong...  A curse has been placed on the        mountain; the dead spirits of the local monks and villagers are trapped        in the realm of the afterlife or bardo, unable to reach Nirvana or start        a new life cycle.  Stuck in limbo, the restless spirits are very        angry...
Features 

RevolutionaryOne of the first survival/horror games designed        specifically for Wii, Cursed Mountain creates a terrifying setting in a        stylized, atmospheric manner.
Original SettingWith advanced        graphics, Cursed Mountain places the player in a realistic Himalayan        environment.  Players will immerse themselves in the local Buddhist        traditions and rituals.  Everything in the game is based on real world        facts and research...except of course for the outbreak of restless souls.
Vertical Level DesignAs players ascend the mountain, they will        clearly see the summit in the distance, a looming reminder of their        final destination, and they can also look behind to see how far they've        come.
Innovative Wii ControlsDesigned to mimic the physical        aspects of sacred prayer rituals, mantras, and gestures of Buddhism,        combat is comprised of gestures that release the spirits from the curse.         In addition, Cursed Mountain takes full advantage of Wii functionality,        supporting the Wii Remote speaker, rumble and motion-sensitivity in a        variety of triggered action events that mimic natural movements, such as        climbing, running and balancing.
Compelling StorylinePlayers        investigate the disappearance of their brother who vanished while        searching for an ancient relic in the Himalayas. Players climb to the        top of Chomolonzo to discover the fate of their brother as well as to        stop the curse that's interrupting Samsara - the Buddhist concept of        reincarnation.
Environmental HazardsAs players climb higher, the        mountain itself becomes an enemy. Prone to the travails of altitude        sickness and oxygen deprivation, players may not be able to tell the        difference between real enemies and hallucinated ones.
 "
8537,Darkwatch,darkwatch,Shooter,M,XB,Capcom,High Moon Studios,,,,0.0,0.21,0.16,0.05,,0.01,2005.0,,http://www.vgchartz.com/game/467/darkwatch/?region=All,1,,/games/boxart/full_5945492AmericaFrontccc.jpg,0.21,"
Become half-vampire Jericho Cross in the ultimate gun-slinging adventure, Darkwatch™! As the newest agent of the Darkwatch, a secret society charged with protecting mankind, you must hunt down an ancient vampire lord, wreaking havoc across a haunted Wild West.




Enjoy ultimate gameplay variety: Rip the undead apart with awesome weaponry and powerful assault vehicles. Ride your demonic horse into battle and take on evil with your own devastating vampire powers.
Battle through a vampire-infested Wild West: Blast through a frightening new kind of Wild West, inspired by the greatest tales of the vampire and Western genres! The cinematic story line and exceptional art and design couldn't get any ""wilder"" than this.
Enter a living world: Complete with a unique Judgment Engine and Reputation System that let you decide if you want to be a hero or a villain. See the world around you react to your every decision and action.
Become unstoppable: Absorb a fallen enemy’s blood cloud to increase your power. Choose how to upgrade each of your abilities. Become your own unique vampire agent of the Darkwatch.



 
Xbox.com "
8538,Move Fitness,move-fitness,Sports,,PS3,Sony Computer Entertainment,Sony Computer Entertainment,,5.0,,0.0,0.21,,0.17,,0.04,2013.0,,http://www.vgchartz.com/game/67915/move-fitness/?region=All,1,,/games/boxart/full_3431727PALFrontccc.jpg,0.21, 
8539,Ninja Gaiden: Dragon Sword,ninja-gaiden-dragon-sword,Action,T,DS,Tecmo,Team Ninja,,8.0,,0.0,0.21,0.16,0.01,0.02,0.02,2008.0,,http://www.vgchartz.com/game/17391/ninja-gaiden-dragon-sword/?region=All,1,8.3,/games/boxart/full_2084587AmericaFrontccc.jpg,0.21,"Taking the epic storyline of the famous series to new heights, “Ninja Gaiden Dragon Sword” takes full advantage of the capabilities of the DS stylus with intuitive touch-screen controls, innovative and easily accessible combat systems, and vertical usage of the Nintendo DS dual screens. In the game, you embody Master Ninja Ryu Hayabusa in an all new storyline for the Nintendo DS. You will experience an authentic Ninja action where you will have to uncover new scenarios about the Dragon Sword mysteries, fight enemy ninjas and battle various monsters. Key FeaturesAll actions are entirely executed with the DS stylus Execute easily (and with an incredible response time) attacks and special combos (through a unique symbol drawing action). Dialogs and moves in the environments are simple and intuitive. Karma Score ranking SystemProve you’re the best : post your Karma Score via the Nintendo Wi-fi Connection to see how you rank amongst other players.Powerful 3D Action visualsEnjoy exceptional graphics, amazing cut scenes and the dynamic camera, with a framerate incredibly high.An epic new story for the DSExperience a new storyline, taking place just 6 months after Ninja Gaiden (on Xbox), and discover new characters and 13 exclusive chapters.
Source: ubi.com "
8540,Bratz: Girlz Really Rock,bratz-girlz-really-rock,Action,E,Wii,THQ,Blitz Games,,,,0.0,0.21,0.19,0.0,,0.02,2008.0,,http://www.vgchartz.com/game/27988/bratz-girlz-really-rock/?region=All,1,,/games/boxart/full_9616692AmericaFrontccc.jpg,0.21,"Bratz™ Girlz Really Rock! The video game with serious style.
The Bratz are out of Stilesville and attending Camp Starshine, a summer camp for the most talented students of the performing arts! They meet Anna, a lonely ballerina who has dedicated so much of her life to dance that she has missed out on fun and friendship. When Anna has a crisis of confidence, her new friends are there to rally around her, helping her create a performance for the end of camp showcase that no one will forget!

Rock Shows — Play the guitar, rock out on the keyboard, or show off your dance moves to a live audience! Play by yourself or with friends and show the crowd how the Bratz Girlz Really Rock!
Recording Studio — Head to the Camp Starshine Recording Studio to learn and practice a range of rockin' songs on Lead Guitar or Keyboard.
New Mini—Games — Experience some killer Skydiving and exciting Mini Golf. Play by yourself or with friends in this new rockin' game!
Fashion Designer — Use the new Fashion Design Suite in the Bratz room to create a wider range of custom fashions than ever before. Upgrade the editor throughout the game by collecting, buying and winning a range of exciting accessories.
Petz — Take care of animals by keeping them well fed and dazzlingly dressed! Take your pet on a wild scavenger hunt where you'll unlock more stylin' outfits and find lost animals.

-THQ "
8541,de Blob 2,de-blob-2,Platform,E,PS3,THQ,Blue Tongue,,7.5,,0.0,0.21,0.11,0.07,,0.03,2011.0,,http://www.vgchartz.com/game/43484/de-blob-2/?region=All,1,,/games/boxart/full_de-blob-2_131AmericaFront.jpg,0.21,"de Blob's origins are mysterious, but he rolled up at the right place  and the right time to be the hero that the Color Underground was  looking for. Music surrounds him and color energy flows through him;  with his touch Blob can literally make the world a better place.
Blob represents individuality and determination. Blob is good hearted but lazy. He is often late, but he always comes through.
 
Official Website "
8542,The Chronicles of Narnia: Prince Caspian,the-chronicles-of-narnia-prince-caspian,Role-Playing,E10,DS,Disney Interactive Studios,Fall Line Studio,,,,0.0,0.21,0.19,0.01,,0.02,2008.0,,http://www.vgchartz.com/game/16981/the-chronicles-of-narnia-prince-caspian/?region=All,1,,/games/boxart/1659029ccc.jpg,0.21,"Inspired by the next movie in the Narnia series, The Chronicles of Narnia: Prince Caspian finds the Pevensie siblings pulled back into the land of Narnia, where a thousand years have passed since they left. The children are once again enlisted to join the colorful creatures of Narnia in combating an evil villain who prevents the rightful Prince from ruling the land.
Features:

Fight as twenty different characters: Play as your favorite Narnian creatures including minotaurs, centaurs, giants, and fauns as well as the Pevensie Children and Prince Caspian himself.
Battle alongside powerful creatures in team-up play: Team-up with powerful creatures such as giants and gryphons to harness their special strengths and abilities to defeat the Telmarine forces.
Drop in and play with a friend via co-op mode: Cooperation and teamwork are important in Narnia. Drop-in and play with a friend at any point in your quest to restore the Golden Age of Narnia.

 "
8543,A Boy and His Blob,a-boy-and-his-blob,Platform,E,Wii,Majesco,WayForward Technologies,,7.9,,0.0,0.21,0.18,0.01,,0.02,2009.0,,http://www.vgchartz.com/game/32476/a-boy-and-his-blob/?region=All,1,,/games/boxart/full_406981AmericaFrontccc.jpg,0.21,"In a boy and his blob, an evil emperor has seized the throne of Blobolonia, and the fate of its inhabitants lies in the hands of the blob and a young boy he encounters when he crash lands on Earth. Playing the part of the boy, gamers must work together with their new blob friend to solve puzzles, defeat monsters, and escape danger on Earth and Blobolonia. By feeding the blob jelly beans, players can activate his special abilities to transform him into helpful tools - including a ladder, trampoline, parachute, cannon, shield and many more. Every different blob form aids the boy as he navigates 40 side-scrolling levels filled with hidden treasures and unlockable bonus content on the way to the Emperor's Citadel. Classic beans such as Licorice Ladder, Apple Jack, and Tangerine Trampoline, are joined by all-new jellybeans, including Bubble Gum Bubble and Caramel Cannon to provide a brand new play experience that only Wii can provide!
  "
8544,Front Mission 5: Scars of the War,front-mission-5-scars-of-the-war,Strategy,,PS2,Square Enix,Square Enix,,,,0.0,0.21,,,0.21,,2005.0,,http://www.vgchartz.com/game/3363/front-mission-5-scars-of-the-war/?region=All,1,,/games/boxart/full_5683802JapanFrontccc.jpg,0.21, 
8545,Tekken 3D: Prime Edition,tekken-3d-prime-edition,Fighting,T,3DS,Namco Bandai,Namco Bandai Games,,6.5,,0.0,0.21,0.06,0.08,0.05,0.01,2012.0,,http://www.vgchartz.com/game/51840/tekken-3d-prime-edition/?region=All,1,,/games/boxart/full_5826679AmericaFrontccc.jpg,0.21,"
Play the game, watch the movie!
Tekken 3D Prime Edition contains the complete entertainment world of TEKKEN onto a single Nintendo 3DS card!
 

Play the game, watch the movie! Tekken 3D Prime Edition contains the complete entertainment world of TEKKEN onto a single Nintendo 3DS card! Battle with more than 40 fighters from the TEKKEN universe and with Young Heihachi for the first time ever! In addition, watch TEKKEN: Blood Vengeance, a full 3D theatrical experience produced by Digital Frontier in conjunction with the Tekken Project development team. With the satisfying combination of a movie and fully featured portable Tekken gaming experience, players can take TEKKEN wherever they go.
 

Tekken Experience – Contains the complete TEKKEN: Blood Vengeance 3D movie and the intense fighting action of the TEKKEN series in one package
Card Collector – Amass your collection of original Tekken Cards in-game or obtain using StreetPass to find them all
Time to Fight – Play in multiple single player modes or take the battle to the streets through Local Play and Internet Play
Bloody Vengeance – Watch the full length theatrical feature TEKKEN: Blood Vengeance in full 3D through the Nintendo 3DS system

Nintendo.com






"
8546,Maximo vs Army of Zin,maximo-vs-army-of-zin,Platform,T,PS2,Capcom,Capcom,,,,0.0,0.21,0.1,0.08,,0.03,2004.0,,http://www.vgchartz.com/game/1282/maximo-vs-army-of-zin/?region=All,1,,/games/boxart/5438266ccc.jpg,0.21,"Maximo has defeated a host of ghosts and gone for the glory, but nothing can prepare him for...The Army of Zin! Dormant for centuries, this legion of mechanized mayhem has returned to unleash their undead clockwork fury! Theaction has never been more furious as Maximo, aided by his dark pal Grim, strikes back with new powerful combo attacks and even more daring moves! From the top of the Crystal Mountains to the depths of the Dead Sea, Maximo must defend the innocent and make new alliances as he seeks to unlock the mystery of the Zin! Don't forget to pack a spare pair of boxers!
www.us.playstation.com "
8547,The Fairly OddParents: Breakin' Da Rules,the-fairly-oddparents-breakin-da-rules,Platform,E,GC,THQ,Blitz Games,,,,0.0,0.21,0.16,0.04,,0.01,2003.0,,http://www.vgchartz.com/game/705/the-fairly-oddparents-breakin-da-rules/?region=All,1,,/games/boxart/8051336ccc.jpg,0.21,"Be careful what you wish for!Cosmo and Wanda have lost ""Da Rules"" book and need Timmy Turner to get it back. With chaos at every turn, Timmy's got to use his wishes wisely to ultimately defeat the one person he dreads the most...VICKY!8 exciting clips from the hit TV show The Fairly OddParents!Exclusive game interview with show creator Butch Hartman!*THQ - back of box "
8548,Blocks That Matter,blocks-that-matter,Action,,PC,Unknown,Swing Swing Submarine,,,,0.21,0.0,,,,,2011.0,,http://www.vgchartz.com/game/58355/blocks-that-matter/?region=All,1,,/games/boxart/full_1754694AmericaFrontccc.jpg,0.21,"When indie game developers Alexey and Markus are in trouble, their only  hope comes from their creation. You are the Tetrobot: a tiny robot that  can drill blocks of matter one by one, collect them, and recycle them  into new pieces of 4 blocks. You also have the possibility to destroy  lines of 8+ blocks in a very «retro russian» game style.
-Steam- "
8549,The Legend of Spyro: The Eternal Night,the-legend-of-spyro-the-eternal-night,Platform,E10,Wii,Sierra Entertainment,Krome Studios,,,,0.0,0.21,0.18,0.02,,0.02,2007.0,,http://www.vgchartz.com/game/12290/the-legend-of-spyro-the-eternal-night/?region=All,1,,/games/boxart/7439425ccc.jpg,0.21,"As Darkness Falls, A Hero Must Rise  In the second installment of the epic Legend of Spyro™ trilogy, Gaul, the Ape King, arrives at the Temple of Souls in effort to resurrect the Dark Master and usher in a new age of darkness. Spyro must unlock the secrets behind a series of strange visions that he is having and find the power to defeat this terrifying new force. Faced with little time, great danger and new enemies, Spyro fights his way through an epic journey, featuring the voice talents of Elijah Wood, Billy West, and Gary Oldman. 

Battle with devastating air and ground melee attacks 
Save the Dragon Realm with powerful new fury and breath attacks 
Master Dragon Time

Sierra Entertainment  "
8550,Age of Empires: Mythologies,age-of-empires-mythologies,Strategy,E10,DS,THQ,Griptonite,,8.2,,0.0,0.21,0.16,0.03,,0.02,2008.0,,http://www.vgchartz.com/game/29384/age-of-empires-mythologies/?region=All,1,8.7,/games/boxart/full_6310762AmericaFrontccc.jpg,0.21,"
Shape the destiny of 3 unique cultures in a fantasy filled with mighty        heroes, legendary monsters, and powerful gods!
In Age of Empires: Mythologies for the Nintendo DS, using the unique abilities of the Greek, Norse and Egyptian Pantheons, your heroes battle the greatest creatures of myth, conquer cities and gather magical items of immense power. The greatest legends are those you earn on the field of battle!
Nintendo.com
 "
8551,Order Up!,order-up,Misc,E,Wii,Zoo Games,SuperVillain Studios,,,,0.0,0.21,0.19,0.01,,0.02,2008.0,,http://www.vgchartz.com/game/25261/order-up/?region=All,1,,/games/boxart/full_9601028AmericaFrontccc.jpg,0.21,"
Welcome to Port Abello, one of the most important locations on the culinary map. As the town’s newest upcoming, chef you have a lot to prove.After learning your trade in a local fast food joint, you decide to buy your own local diner. But being the proud owner of your own restaurant isn’t your only goal. The Fortified Chef Competition is about to visit town and winning it would launch you to the centre of the culinary stage.On your journey you’ll become master of all types of fare until you own your a World Class eating establishment. With the Wiimote in hand, you’ll be taught every aspect of running a kitchen from burgers to chateaubriand using the Wii’s motion sensing technology to simulate cooking, with real kitchen tools like knives, wooden spoons, tongs, spatulas and more.

Fast, intuitive and highly addictive, the gameplay in Order Up! is fresh, creative and wholly original.


Craft dishes in a hectic kitchen, managing your stations (grill/griddle, range, cutting board and the hob) while also keeping an eye on your assistant chefs.


Rise through the ranks of the culinary world from fast-food to world-class restaurants while expanding your book of recipes and improving your equipment as you go.


Along your way to stardom, you will face demanding customers, discriminating food critics and at the pinnacle of your fame you will have to manage multiple eateries and create new, signature dishes all of your own design. Do you have what it takes to be the world’s greatest chef?

-Zoo Games
 "
8552,Summoner 2,summoner-2,Role-Playing,T,PS2,THQ,Volition Inc.,,,,0.0,0.21,0.1,0.08,,0.03,2002.0,,http://www.vgchartz.com/game/2269/summoner-2/?region=All,1,,/games/boxart/4496765ccc.jpg,0.21,"On a storm-swept ship, the sequel to the top-selling role-playing adventure begins.  You are the Queen of Halassar. Thousands have fought and died for you. Millions adore you as the ""goddess Laharah reborn."" Your fate is written in the Book of the Prophets. You are the savior of all creation.  But your enemies are strong. The King of Galdyr wants you dead. Sinister factions plot your downfall. The armies of Urath march on your borders. Below Munari City, the mysterious Unseen weave a dark conspiracy.  And now one of your own has betrayed you. A thief robs your inner sanctum. Intrigue lures you to the Midnight Sea. In a howling tempest, your destiny begins to unfold.  • Battle your enemies in real time with an all-new, party-driven combat system • Explore over 30 exotic and imaginative 3D locales, from the tropical isle of Teomura to the bizarre and dreamlike City of Masks • Fulfill Maia's prophecy through an immersive, character-driven story. Rule the Kingdom of Halassar and interact with hundreds of NPCs • Transform the ""language of gods"" into twelve powerful summons, from the Blood Juggernaut to the Blade of Sand • Control up to three characters at a time, and build your party from a roster of eight unique characters with specialized attacks and spells • Customize your characters using a flexible skill-point system. Learn to craft deadly poisons, cast a meteor storm, or devour your enemy's soul
 
Source: us.playstation.com "
8553,The Land Before Time: Big Water Adventure,the-land-before-time-big-water-adventure,Platform,E,PS,TDK Mediactive,Digital Illusions,,,,0.0,0.21,0.12,0.08,,0.01,2002.0,,http://www.vgchartz.com/game/49581/the-land-before-time-big-water-adventure/?region=All,1,,/games/boxart/full_the-land-before-time-big-water-adventure_556AmericaFront.jpg,0.21, 
8554,Ultimate General: Gettysburg,ultimate-general-gettysburg,Strategy,,PC,Game-Labs,Game-Labs,,,,0.21,0.0,,,,,2014.0,23rd Feb 19,http://www.vgchartz.com/game/223696/ultimate-general-gettysburg/?region=All,1,,/games/boxart/full_6201486AmericaFrontccc.jpg,0.21, 
8555,You Don't Know Jack,you-dont-know-jack,Misc,T,Wii,THQ,"Jellyvision, Inc.",,8.0,,0.0,0.21,0.19,,,0.02,2011.0,,http://www.vgchartz.com/game/47511/you-dont-know-jack/?region=All,1,,/games/boxart/full_you-dont-know-jack_4AmericaFront.jpg,0.21,"The YOU DON’T KNOW JACK series has been testing players' smarts and making them laugh for years with its unique trivia-based challenges and in-your-face style of gameplay.  Now, THQ is bringing the wise-cracking fun and challenge of YOU DON’T KNOW JACK to today's popular video game systems (PlayStation 3, Xbox 360, Wii & DS).  Filled with more than 15 hours of game play, YOU DON’T KNOW JACK offers all-new multiplayer action and online challenges via XBLA and PSN.  Along with classic quiz modes such as the DisOrDat and the Jack Attack, YOU DON’T KNOW JACK offers brand new features like the Wrong Answer of the Game and collectible prizes, with more than 70 full episodes of trivia quiz show fun. A worldwide phenomenon since its debut in 1995, YOU DON’T KNOW JACK from developer Jellyvision Games has been embraced by millions of players as the gold standard for interactive trivia games. "
8556,Project Versus J,project-versus-j,Misc,,PSV,Namco Bandai Games,Unknown,,,,0.0,0.21,,0.03,0.17,0.01,2015.0,,http://www.vgchartz.com/game/78304/project-versus-j/?region=All,1,,/games/boxart/full_7671848JapanFrontccc.jpg,0.21, 
8557,Shadow of Destiny,shadow-of-destiny,Adventure,T,PS2,Konami,Konami,,,,0.0,0.21,0.09,0.07,0.03,0.02,2001.0,,http://www.vgchartz.com/game/4289/shadow-of-destiny/?region=All,1,,/games/boxart/full_4391896AmericaFrontccc.jpg,0.21,"From the company that chilled you with Silent Hill comes an adventure game like no other. The game begins at the end. A man named Eike has been murdered. You are Eike. You have just died. Somewhere between the portals of Earth and Heaven, you come across another person (a spirit, an angel, a demon, a human, or something else entirely, you just don't know). That man tells you there is a way to travel back in time and change your destiny. You can stop the murder. Now traveling through time, from the day you were born to the medieval times of your ancient ancestors to just seconds before the hour of your murder, players have to solve the crime of their murder, find out what secrets lie in your family's past, and unmask the assassin before it ever happens. Brought to eerie life with stunning graphics that reflect changing times of day and weather conditions, and with storytelling worthy of a master mystery novelist, Shadow of Destiny is a mystery adventure like you've never experienced before.
us.playstation.com "
8558,Brunswick Pro Bowling,brunswick-pro-bowling,Sports,E,PSP,Crave Entertainment,Point of View,,6.5,,0.0,0.21,0.19,,,0.02,2007.0,,http://www.vgchartz.com/game/7204/brunswick-pro-bowling/?region=All,1,,/games/boxart/3071745ccc.jpg,0.21,"Now you can bring the realism and atmosphere of bowling into your home. Just like being at the lanes, you control the direction, speed and spin for maximum results and higher scores. Strike up a game with friends and family or enter a tournament in the Career Mode. With Brunswick Pro Bowling it’s all here…except for the rental shoes.
www.us.playstation.com "
8559,Valkyria Chronicles III: Unrecorded Chronicles,valkyria-chronicles-iii-unrecorded-chronicles,Role-Playing,RP,PSP,Unknown,Sega WOW Overworks,,,,0.0,0.21,,,0.21,,1970.0,,http://www.vgchartz.com/game/47307/valkyria-chronicles-iii-unrecorded-chronicles/?region=All,1,,/games/boxart/full_valkyria-chronicles-iii-unrecorded-chronicles_176JapanFront.jpg,0.21,"The new story takes place in the fictional Europe in 1935, the same as the very first game of the franchise. The background is the same, but this time the story unfolds from a different stand point.  At times, you will fight together with the ""Squad 7"" members, or see the cadets of the Royal Lanseal Academy in their younger days. If you are a Valkyria fan, you won’t be able to take your eyes off the story full of such attractive characters. "
8560,Cabela's Deer Hunt: 2004 Season,cabelas-deer-hunt-2004-season,Sports,T,XB,Activision,FUN Labs,,,,0.0,0.21,0.16,0.05,,0.01,2003.0,,http://www.vgchartz.com/game/292/cabelas-deer-hunt-2004-season/?region=All,1,,/games/boxart/7406331ccc.jpg,0.21,"Keep your eyes peeled and your trigger finger ready as you never know when a ""Monster Trophy Buck"" will cross your path. In Cabela's Deer Hunt: 2004 Season, you will hunt in nine different deer species using over authentic firearms, gear, and more than 90 unique rack configurations. Get ready to travel to exotic locations via ATV, boat, snowmobile, and truck. With advanced animal AI and true-to-life habits, these deer will have your heart pounding and your palms sweating with intense hunting action.
 
PlayStation.com "
8561,The Sims 4: Cats & Dogs,the-sims-4-cats-amp-dogs,Simulation,,PC,Electronic Arts,Maxis,,,,0.0,0.21,,0.2,,0.01,2017.0,30th Jun 18,http://www.vgchartz.com/game/207484/the-sims-4-cats-amp-dogs/?region=All,1,,/games/boxart/full_2824942PALFrontccc.jpg,0.21, 
8562,Baja: Edge of Control,baja-edge-of-control,Racing,E,PS3,THQ,2XL Games,,5.0,,0.0,0.21,0.1,0.08,,0.03,2008.0,,http://www.vgchartz.com/game/24987/baja-edge-of-control/?region=All,1,,/games/boxart/7388723ccc.jpg,0.21,"PLAYSTATION®3 Features
From the core founding members of the MX vs. ATV franchise comes the ultimate off-road racing experience: BAJA. Conquer the toughest terrain Mother Nature has to offer and build the ultimate off-road vehicle in the most realistic, edge-of-control racing game ever created. Combining the best elements of the real-world sport with the right balance of arcade fun, BAJA transports players to the epic open worlds and unforgiving terrain found at the pinnacle of off-road racing. Stunning visuals, vertical environments, and unpredictable terrain are crossed in over 100 square miles of drive-to-horizon landscape. Master hill-climb, circuit, and rally races to earn career sponsorships on the path to off-road supremacy. Harness the horsepower of elite Trophy Trucks, 4x4’s and Buggies to finally compete in the definitive off-road endurance challenge, the Baja.

Baja Off-road: Conquer the toughest terrain Mother Nature has to offer in the definitive off-road endurance challenge.
Grit and Glory: Overpower hill-climb, circuit, and rally races on the path to Baja supremacy. 
Supercharged Vehicles: Harness the horsepower of over 40 elite Trophy Trucks, 4x4’s and Buggies across eight varied vehicle classes. 
Epic Open Worlds: Stunning vistas, sheer cliffs, and towering mountains fill over 100 square miles of drive-to-horizon landscape. 
Horizontal Racing: Suspension, torque and horsepo wer are perfectly balanced to create the ultimate edge-of-control racing experience.
Customization: Fine-tune the roar of your off-road machine with over 200 authentic vehicle parts. 
Multiplayer: Power past the competition in 4-player split screen and 8-player online racing. 

www.thq.com "
8563,Fallout 76,fallout-76,Role-Playing,M,PC,Bethesda Softworks,Bethesda Game Studios,,3.7,,0.0,0.21,0.12,0.07,,0.02,2018.0,02nd Dec 18,http://www.vgchartz.com/game/222028/fallout-76/?region=All,1,,/games/boxart/full_3906243AmericaFrontccc.jpg,0.21,"OUR FUTURE BEGINS
Bethesda Game Studios, the award-winning creators of Skyrim and Fallout 4, welcome you to Fallout 76, the online prequel where every surviving human is a real person. Work together, or not, to survive. Under the threat of nuclear annihilation, you’ll experience the largest, most dynamic world ever created in the legendary Fallout universe.
Reclamation Day, 2102. Twenty-five years after the bombs fall, you and your fellow Vault Dwellers—chosen from the nation’s best and brightest – emerge into post-nuclear America. Play solo or join together as you explore, quest, build, and triumph against the wasteland’s greatest threats.
Source: Bethesda "
8564,ClayFighter 63 1/3,clayfighter-63-1,Fighting,T,N64,Interplay,Danger Productions,,3.1,,0.0,0.21,0.17,0.04,,0.0,1997.0,,http://www.vgchartz.com/game/365/clayfighter-63-13/?region=All,1,,/games/boxart/1879264ccc.jpg,0.21,"Get Ready To Crumble!
Once again, the clay fighters prove that when you play a state-of-the-art fighter, you might lose lives, you might lose limbs, but there's no reason to lose your sense of humor.
3D BREAKTHROUGH ATTACKS. Fight in and out of 3D backgrounds. Get tossed out of a window and resume fighting outside.
CHARACTERS. Choose from 12 eccentric fighters including brand new combatants and old favorites like ""Bad Mister Frosty"" and ""Bonker, the clown.""
SHHH. Includes bonus ""secret Characters"" who are so famous that a legal gag order prohibits us from revealing their identity.
MOVEMENT. Move freely in over 12 highly detailed 3D environments.
CUSTOM PERSPECTIVES. Dramatic free-floating camera creates a unique fighting experience with each match.
COMBAT FEATURES. Whack your foes with ""Situation Hits"", ""Brutal Combos"", ""Juggling"", ""Air Blocking"", ""Body Morphing"", ""Falling Obstacles"". special ""Claytalities"". ""Parrying"", ""In Game Taunts"", ""Running"" and much, much more.
 
--Box "
8565,Cruis'n Exotica,cruisn-exotica,Racing,E,N64,Midway Games,Gratuitous Games,,5.8,,0.0,0.21,0.17,0.04,,0.0,2000.0,,http://www.vgchartz.com/game/429/cruisn-exotica/?region=All,1,,/games/boxart/110776ccc.jpg,0.21,Race in style! Cruis'n Exotica takes you to fantastic locales in even more fantastic vehicles. Race through steamy Jurassic jungles or on the ocean floor. Midair stunts keep the action nonstop! Valuable short-cuts and nitro boosts speed up the already fast-paced action! Fantastic driving action straight from the arcade! 60 tracks from around the world. One to four player nonstop racing action. Three modes of gameplay to choose from. 
8566,Gex 3: Deep Cover Gecko,gex-3-deep-cover-gecko,Platform,E,N64,Crave Entertainment,Gratuitous Games,,,,0.0,0.21,0.17,0.04,,0.0,1999.0,,http://www.vgchartz.com/game/852/gex-3-deep-cover-gecko/?region=All,1,,/games/boxart/6433242ccc.jpg,0.21,"Even a lost island hideaway in the wet South Pacific isn't far enough away from the long arm of Rez. While GEX was whiling away the hours living on the fruits of his recent successes, the madman of the Media Dimension was working on his new hobby - secret agent-napping. Agent Xtra was now struggling for her freedom as a hostage in the lair of Rez. As a master of disguise, GEX had his work cut out for him. Another descent into bad TV movies is at hand. To the GEXCaves!  "
8567,K-ON! Houkago Live!!,k-on-houkago-live,Misc,,PSP,Sega,Sega,,,,0.21,0.0,,,,,2010.0,,http://www.vgchartz.com/game/45447/k-on-houkago-live/?region=All,1,,/games/boxart/full_k-on-houkago-live_7JapanFront.jpg,0.21,"K-ON!, the hit comic strip turned TV animation phenomenon, is finally making its video game debut! HOUKAGO LIVE!! is a rhythm action game where players join the band and press buttons in time to familiar songs from the TV show. The main characters’ live performances-previously a TV exclusive-are brought to life using brilliantly rendered 3D models. HOUKAGO LIVE!! is packed with features that are sure to please rhythm action gamers and K-ON! fans alike. "
8568,Monopoly,monopoly,Misc,E,N64,Hasbro Interactive,Minds-Eye Productions,,,,0.0,0.21,0.17,0.04,,0.0,1999.0,,http://www.vgchartz.com/game/1399/monopoly/?region=All,1,,/games/boxart/full_4158518AmericaFrontccc.jpg,0.21,Mr. Monopoly is your Master of Ceremonies as the rich characters and colorful worlds of the Atlantic City Boardwalk come to life in full 3D animation! The best-selling board game of all time is better than ever with incredible N64 real-time graphics and expanded features. Enjoy classic Monopoly gameplay with non-stop wheeling and dealing from the rolling lawns of Park Place to the lowly back yards of Baltic Avenue. 
